geonameid,sciiname,countrycode,fclass,fcode,latitude,longitude,moddate,name,population
4358792,Huntingfield Point,US,T,CAPE,39.12039,-76.24745,,Huntingfield Point,0
4355705,Friendship Church,US,S,CH,38.72623,-75.84855,,Friendship Church,0
4357560,Hartman,US,P,PPL,39.39232,-77.3136,,Hartman,0
4359157,Interchange 8,US,R,RDJCT,39.24094,-76.59302,,Interchange 8,0
4359585,Jones Creek,US,H,BAY,37.98457,-76.00216,,Jones Creek,0
4360956,Lock 10,US,S,DAM,38.97227,-77.16867,,Lock 10,0
4357184,Halfway Manor,US,P,PPL,39.62093,-77.76277,,Halfway Manor,0
4363125,Mount Rainier Branch Library,US,S,LIBR,38.93678,-76.95998,,Mount Rainier Branch Library,0
4358818,Hyattstown Christian Church,US,S,CH,39.28316,-77.3161,,Hyattstown Christian Church,0
4362998,Mount Hope Church (historical),US,S,CH,39.71483,-76.04217,,Mount Hope Church (historical),0
4365077,Paul Laurence Dunbar High School,US,S,SCH,39.29542,-76.59854,,Paul Laurence Dunbar High School,0
4360597,Lexington Street Mall Shopping Center,US,S,MALL,39.29205,-76.61802,,Lexington Street Mall Shopping Center,0
4360809,Little Falls Dam,US,S,DAM,38.9491,-77.12822,,Little Falls Dam,0
4362610,Mission Ridge,US,P,PPL,39.53705,-76.6158,,Mission Ridge,0
4364219,Oakdale Emory United Methodist Church,US,S,CH,39.13011,-77.0747,,Oakdale Emory United Methodist Church,0
4355734,Friendsville Volunteer Fire Department,US,S,BLDG,39.66429,-79.40294,,Friendsville Volunteer Fire Department,0
4357341,Hanover Hills,US,P,PPL,39.1615,-76.75664,,Hanover Hills,0
4358452,Honeysuckle Knoll,US,P,PPL,39.46206,-75.88161,,Honeysuckle Knoll,0
4356590,Grafton (historical),US,P,PPLQ,38.4404,-77.19887,,Grafton (historical),0
4358431,Homestead Park,US,L,PRK,39.5315,-76.32857,,Homestead Park,0
4361883,Maryland Workshop for the Blind,US,S,BLDG,38.40484,-75.57881,,Maryland Workshop for the Blind,0
4360706,Linganore View,US,P,PPL,39.36955,-77.23304,,Linganore View,0
4362358,Middlecroft,US,P,PPL,39.69178,-75.90772,,Middlecroft,0
4357065,Gum Point,US,T,CAPE,39.07678,-76.2044,,Gum Point,0
4360862,Little Orleans Post Office,US,S,PO,39.62648,-78.3864,,Little Orleans Post Office,0
4364222,Oakgrove School (historical),US,S,SCH,38.88956,-76.78525,,Oakgrove School (historical),0
4359535,Johnson Cemetery,US,S,CMTY,39.54622,-76.4733,,Johnson Cemetery,0
4358597,Howard Chapel Methodist Church,US,S,CH,39.31788,-77.15776,,Howard Chapel Methodist Church,0
4363404,Murley Branch Spring,US,H,SPNG,39.66113,-78.6191,,Murley Branch Spring,0
"4365276,Perryville Yacht Club,US,S,"""",39.5615,-76.08162,,Perryville Yacht Club,0"
4356905,Greenlawn,US,P,PPL,38.3754,-75.55326,,Greenlawn,0
4355802,Fullerton Farms,US,P,PPL,39.39177,-76.49302,,Fullerton Farms,0
4363505,National,US,P,PPL,39.60898,-78.9403,,National,56
4358658,Huckleberry Point,US,T,CAPE,39.45623,-75.94994,,Huckleberry Point,0
4362140,Meadow Woods Estates,US,P,PPL,38.59318,-76.7383,,Meadow Woods Estates,0
4365036,Patrick Henry School,US,S,SCH,39.30427,-76.58524,,Patrick Henry School,0
4357192,Hall Pond,US,H,LK,38.05838,-76.34922,,Hall Pond,0
4361231,Longview Estates,US,P,PPL,39.56926,-77.64166,,Longview Estates,0
4362560,Mills Farm East,US,P,PPL,39.09761,-77.25109,,Mills Farm East,0
4360784,Little Creek,US,H,BAY,38.93817,-76.28218,,Little Creek,0
4359066,Interchange 29,US,R,RDJCT,39.01539,-77.00525,,Interchange 29,0
4362325,Middle Creek,US,H,STM,38.1479,-75.95549,,Middle Creek,0
4362338,Middle Point,US,T,CAPE,38.71956,-76.28828,,Middle Point,0
4364874,Park Heights Baptist Temple,US,S,CH,39.34761,-76.67136,,Park Heights Baptist Temple,0
4364481,Old Town,US,P,PPL,39.14205,-76.10606,,Old Town,0
4357425,Harford Hills,US,P,PPL,39.39872,-76.53191,,Harford Hills,0
4357623,Havre de Grace Heights,US,P,PPLX,39.55983,-76.11217,,Havre de Grace Heights,0
4363460,Nancy Point,US,T,CAPE,38.35928,-75.6152,,Nancy Point,0
4357550,Hart-Miller Pleasure Islands Natural Resources Management Park,US,L,PRK,39.25122,-76.36079,,Hart-Miller Pleasure Islands Natural Resources Management Park,0
4356406,Goodhands Creek,US,H,BAY,38.96206,-76.25968,,Goodhands Creek,0
4359573,Jonathans Delight,US,P,PPL,39.48566,-76.70664,,Jonathans Delight,0
4365418,Pine Branch,US,H,STM,38.90372,-76.54246,,Pine Branch,0
4356347,Glenarden School (historical),US,S,SCH,38.93817,-76.87331,,Glenarden School (historical),0
4365141,Pearce Creek Disposal Area Dam,US,S,DAM,39.43178,-75.983,,Pearce Creek Disposal Area Dam,0
4360350,Lark Hill,US,P,PPL,39.03428,-76.50996,,Lark Hill,0
4359940,Kings Creek,US,H,STM,38.77734,-75.97105,,Kings Creek,0
4362373,Middletown Branch,US,H,STM,38.30652,-76.90525,,Middletown Branch,0
4362767,Montrose Woods Park,US,L,PRK,39.05678,-77.13526,,Montrose Woods Park,0
4355630,Free Church,US,S,CH,39.69232,-76.83664,,Free Church,0
4358939,Indian River Estates,US,P,PPL,38.49457,-76.70469,,Indian River Estates,0
4361313,Lower Hooper Island,US,T,ISL,38.23985,-76.13855,,Lower Hooper Island,0
4355836,Gaines African Methodist Episcopal Church,US,S,CH,39.21066,-76.73164,,Gaines African Methodist Episcopal Church,0
4359033,Interchange 2,US,R,RDJCT,39.2015,-76.69275,,Interchange 2,0
4355648,Freeman Creek,US,H,STM,39.3665,-75.94439,,Freeman Creek,0
4356207,Glen Cove Estates,US,P,PPL,39.20288,-76.7483,,Glen Cove Estates,0
4357728,Hebrew Cemetery,US,S,CMTY,38.88095,-76.92414,,Hebrew Cemetery,0
4359047,Interchange 22,US,R,RDJCT,39.27788,-77.32332,,Interchange 22,0
4360514,Lego Point,US,T,CAPE,39.33678,-76.25551,,Lego Point,0
4365258,Perryman School,US,S,SCH,39.47872,-76.2069,,Perryman School,0
4363042,Mount Olive Church,US,S,CH,38.2554,-75.44325,,Mount Olive Church,0
4361356,Lucy Point,US,T,CAPE,38.69706,-76.21939,,Lucy Point,0
4357256,Hammond General Hospital (historical),US,S,HSP,38.04874,-76.32467,,Hammond General Hospital (historical),0
4362317,Michaelsville,US,P,PPL,39.43289,-76.17551,,Michaelsville,0
4363824,Baltimore Washington Medical Center,US,S,HSP,39.13757,-76.62301,,Baltimore Washington Medical Center,0
4357266,Hammonds Promise,US,P,PPL,39.12733,-76.84831,,Hammonds Promise,0
4365438,Pine Grove Village Shopping Center,US,S,MALL,39.15178,-76.51941,,Pine Grove Village Shopping Center,0
4358210,Hog Point,US,T,CAPE,39.38816,-76.32912,,Hog Point,0
4356680,Grays Creek,US,H,BAY,39.08789,-76.46302,,Grays Creek,0
4363502,Nathaniel Point,US,T,CAPE,38.88039,-76.1205,,Nathaniel Point,0
4362611,Mission School,US,S,SCH,38.61873,-75.86021,,Mission School,0
4356673,Gray Manor Elementary School,US,S,SCH,39.2765,-76.4983,,Gray Manor Elementary School,0
4360509,Leew Woods,US,P,PPL,39.559,-76.34079,,Leew Woods,0
4362740,Montgomery Run,US,P,PPL,39.21788,-76.80386,,Montgomery Run,0
4364352,Oella,US,P,PPL,39.274,-76.78664,,Oella,0
4355748,Frogeye,US,P,PPL,38.02762,-75.69021,,Frogeye,0
4361620,Maple Ridge,US,P,PPL,39.07261,-76.69275,,Maple Ridge,0
"4362707,Montevue Station (historical),US,S,"""",39.43205,-77.43443,,Montevue Station (historical),0"
4364155,Oak Chapel United Methodist Church,US,S,CH,39.09428,-77.04498,,Oak Chapel United Methodist Church,0
4357962,High Bridge Branch,US,H,STM,39.4965,-76.35885,,High Bridge Branch,0
4363729,Newhope Church (historical),US,S,CH,39.58788,-77.73138,,Newhope Church (historical),0
4357859,Herring Estates,US,P,PPL,39.63788,-77.15748,,Herring Estates,0
4359330,James McHenry Elementary School,US,S,SCH,38.95888,-76.85188,,James McHenry Elementary School,0
4360397,Laurel Post Office,US,S,PO,39.10483,-76.84608,,Laurel Post Office,0
4361803,Martins Choice,US,P,PPL,39.38705,-76.6383,,Martins Choice,0
4356496,Goshen Branch Park,US,L,PRK,39.20566,-77.19082,,Goshen Branch Park,0
4356847,Greenbelt,US,P,PPL,39.00455,-76.87553,,Greenbelt,23068
4356946,Greenview Knolls School,US,S,SCH,38.27985,-76.49356,,Greenview Knolls School,0
4361471,Magee Chapel,US,S,CH,38.85817,-76.07828,,Magee Chapel,0
4360338,Lapidum,US,P,PPL,39.59789,-76.12884,,Lapidum,0
4362795,Moores Run,US,H,STM,39.5262,-79.01975,,Moores Run,0
4358277,Hollands Crossroads,US,P,PPL,38.44734,-75.84827,,Hollands Crossroads,0
4364858,Parish Creek,US,H,BAY,38.84484,-76.50912,,Parish Creek,0
4357272,Hampden United Methodist Church,US,S,CH,39.32983,-76.63414,,Hampden United Methodist Church,0
4364550,Olney Square Park,US,L,PRK,39.15788,-77.08026,,Olney Square Park,0
4358631,Howard Street Tunnel,US,R,TNL,39.2965,-76.61997,,Howard Street Tunnel,0
4360558,Leonardtown Public School (historical),US,S,SCH,38.2954,-76.63718,,Leonardtown Public School (historical),0
4358312,Holly Hills Marsh,US,H,SWMP,38.90289,-76.5269,,Holly Hills Marsh,0
4359873,Killara Farm,US,S,FRM,39.34899,-77.21248,,Killara Farm,0
"4360517,Lehmans Mill,US,S,"""",39.71176,-77.67499,,Lehmans Mill,0"
4359804,Kent Timbers,US,P,PPL,38.89595,-76.34801,,Kent Timbers,0
4360451,Laytons Ditch,US,H,CNL,38.52512,-75.76771,,Laytons Ditch,0
4362939,Mount Carmel Cemetery,US,S,CMTY,38.81734,-76.76636,,Mount Carmel Cemetery,0
4359326,James Island,US,T,ISL,38.51707,-76.33967,,James Island,0
4358149,Hilltop,US,P,PPL,39.27288,-76.80108,,Hilltop,0
4364598,Orchard View,US,P,PPL,39.02928,-76.9072,,Orchard View,0
4365265,Perryville Branch Cecil County Public Library,US,S,LIBR,39.56011,-76.07189,,Perryville Branch Cecil County Public Library,0
4360385,Laurel Grove Park,US,L,PRK,38.40568,-76.67274,,Laurel Grove Park,0
4358609,Howard County Library - Central Branch,US,S,LIBR,39.21122,-76.85775,,Howard County Library - Central Branch,0
4360584,Lewisdale Estates,US,P,PPL,39.5251,-77.41749,,Lewisdale Estates,0
4355879,Galilee Lutheran Church,US,S,CH,38.97261,-76.29134,,Galilee Lutheran Church,0
4360319,Langford Farm,US,S,FRM,39.1765,-76.13773,,Langford Farm,0
4359128,Interchange 55,US,R,RDJCT,39.40455,-77.3911,,Interchange 55,0
4357150,Hagerstown Industrial Park,US,L,INDS,39.62565,-77.7086,,Hagerstown Industrial Park,0
4357383,Harbourtown Country Club,US,S,RSRT,38.81373,-76.23162,,Harbourtown Country Club,0
4359196,Irongate,US,P,PPL,39.44593,-77.48804,,Irongate,0
4359156,Interchange 8,US,R,RDJCT,39.32455,-76.63358,,Interchange 8,0
4361985,Mayberry Run Airport,US,S,AIRP,39.68278,-77.09761,,Mayberry Run Airport,0
4356147,Glade Elemetary School,US,S,SCH,39.49621,-77.34998,,Glade Elemetary School,0
4364810,Pallotti College,US,S,SCH,38.97067,-76.97525,,Pallotti College,0
4358389,Holy Name of Jesus Church,US,S,CH,38.0629,-75.54992,,Holy Name of Jesus Church,0
4359652,Jug Bay,US,H,BAY,38.76845,-76.69858,,Jug Bay,0
4356180,Glemont Elementary School (historical),US,S,SCH,39.05594,-77.05081,,Glemont Elementary School (historical),0
4360529,Lejeune Hall,US,S,BLDG,38.97872,-76.48302,,Lejeune Hall,0
4356456,Gorman Crossing Elementary School,US,S,SCH,39.14481,-76.85908,,Gorman Crossing Elementary School,0
4356892,Greenfield Acres,US,P,PPL,39.2601,-77.4511,,Greenfield Acres,0
4359036,Interchange 2,US,R,RDJCT,39.33982,-77.64055,,Interchange 2,0
4365555,Piney Neck Marsh,US,H,SWMP,38.45929,-76.27439,,Piney Neck Marsh,0
4363510,National Church of God,US,S,CH,38.61206,-75.88855,,National Church of God,0
4365395,Pikesville Reservoir Dam,US,S,DAM,39.38511,-76.7297,,Pikesville Reservoir Dam,0
4359285,Jackson Cemetery,US,S,CMTY,39.109,-76.70414,,Jackson Cemetery,0
4356958,Greenwood Farms,US,P,PPL,39.16344,-76.94692,,Greenwood Farms,0
4358972,Indigo Neck Campground,US,S,CMP,39.62731,-78.36084,,Indigo Neck Campground,0
4356757,Green Acres Cemetery,US,S,CMTY,38.13623,-75.2988,,Green Acres Cemetery,0
4362278,Metropolitan Church,US,S,CH,39.1415,-76.6508,,Metropolitan Church,0
4361094,Londontowne,US,P,PPL,38.93345,-76.54941,,Londontowne,8018
4362534,Millers Cemetery,US,S,CMTY,39.70621,-77.64694,,Millers Cemetery,0
4358906,Indian Creek,US,H,BAY,38.58512,-75.97744,,Indian Creek,0
4359695,Keedysville Post Office,US,S,PO,39.48649,-77.70083,,Keedysville Post Office,0
4360261,Lambs Old Field,US,T,PLN,39.44927,-77.62638,,Lambs Old Field,0
4363441,Myersville Elementary School,US,S,SCH,39.50929,-77.56582,,Myersville Elementary School,0
4364147,Nyce Airport,US,S,AIRP,38.35068,-76.8633,,Nyce Airport,0
4364449,Old Mill Road Bridge,US,S,BDG,39.60204,-77.3386,,Old Mill Road Bridge,0
4361393,Lynch Point,US,P,PPL,39.24594,-76.44302,,Lynch Point,0
4359527,Johns Hopkins Pond,US,H,RSV,39.24105,-76.93654,,Johns Hopkins Pond,0
4362845,Morris Meadows Recreation Farm,US,L,PRK,39.69038,-76.70192,,Morris Meadows Recreation Farm,0
"4357763,Hells Crossing,US,S,"""",38.78678,-76.22328,,Hells Crossing,0"
4360440,Lawyers Cove,US,H,BAY,39.11011,-76.18301,,Lawyers Cove,0
4356770,Green Forest Estates,US,P,PPL,38.31706,-75.53826,,Green Forest Estates,0
4365440,Pine Hill,US,T,MT,39.54565,-79.20476,,Pine Hill,0
4365305,Petersburg,US,P,PPL,38.60373,-75.8566,,Petersburg,0
4359710,Kelly (historical),US,P,PPLQ,38.2854,-75.48325,,Kelly (historical),0
4359318,James Church,US,S,CH,38.75734,-76.31939,,James Church,0
4362441,Milford Mill Shopping Center,US,S,MALL,39.35483,-76.75886,,Milford Mill Shopping Center,0
4357877,Lake Herrington,US,H,LK,39.45533,-79.45657,,Lake Herrington,0
4360382,Laurel Elementary School,US,S,SCH,39.10512,-76.85221,,Laurel Elementary School,0
4362218,Memorial Cemetery,US,S,CMTY,39.59734,-75.93522,,Memorial Cemetery,0
4360687,Linden Heights Church,US,S,CH,39.40511,-76.51635,,Linden Heights Church,0
4359464,Joan Lou Farms,US,S,FRM,39.65343,-77.11915,,Joan Lou Farms,0
4363532,Navy Point,US,T,CAPE,38.78762,-76.21911,,Navy Point,0
4356687,Grays Hill,US,T,MT,39.61317,-75.79799,,Grays Hill,0
4363439,Myersville Cemetery,US,S,CMTY,39.5076,-77.56832,,Myersville Cemetery,0
4356191,Glen Burnie Heights,US,P,PPL,39.15844,-76.6333,,Glen Burnie Heights,0
4359530,Johns Hopkins University Geological Research Station,US,S,SCH,39.68482,-77.9775,,Johns Hopkins University Geological Research Station,0
4357122,Gwynnbrook State Game Farm,US,L,PRK,39.44566,-76.77998,,Gwynnbrook State Game Farm,0
4362123,Meadow Mountain Church,US,S,CH,39.52537,-79.23865,,Meadow Mountain Church,0
4359846,Key West Research Center Industrial Park,US,L,INDS,39.08733,-77.19609,,Key West Research Center Industrial Park,0
4361325,Lower Sinepuxent Neck,US,T,CAPE,38.24595,-75.17102,,Lower Sinepuxent Neck,0
4361418,Luther Craven Mitchell Primary School,US,S,SCH,39.30372,-76.59108,,Luther Craven Mitchell Primary School,0
"4361808,Martins Mill (historical),US,S,"""",39.58649,-77.34165,,Martins Mill (historical),0"
4356242,Glenarden,US,P,PPL,38.92928,-76.86164,,Glenarden,6000
4363546,Neale Sound Channel,US,H,CHN,38.27068,-76.86608,,Neale Sound Channel,0
4359966,Kingsley United Methodist Church,US,S,CH,39.64842,-78.75585,,Kingsley United Methodist Church,0
4360496,Leeds Cemetery,US,S,CMTY,39.65511,-75.87605,,Leeds Cemetery,0
4359091,Interchange 39,US,R,RDJCT,38.99094,-77.1572,,Interchange 39,0
4361140,Long Green,US,P,PPL,39.47288,-76.52302,,Long Green,0
4356708,Great Egging Beach,US,T,BCH,38.20206,-75.17685,,Great Egging Beach,0
4360076,Konterra Business Campus,US,S,CMP,39.06122,-76.88942,,Konterra Business Campus,0
4361196,Long Point Island,US,T,ISL,37.94874,-75.81854,,Long Point Island,0
4358192,Hog Hill,US,T,MT,39.59261,-75.91161,,Hog Hill,0
4361576,Manor Cemetery,US,S,CMTY,39.52871,-77.7261,,Manor Cemetery,0
4361821,Mary E White Estate,US,P,PPL,38.7565,-76.65663,,Mary E White Estate,0
4360929,Loar Hill,US,T,MT,39.62564,-78.87502,,Loar Hill,0
4361286,Love Run,US,H,STM,39.69039,-76.1269,,Love Run,0
4356238,Glenair Airport,US,S,AIRP,39.26937,-77.00496,,Glenair Airport,0
4357892,Hickory Elementary School,US,S,SCH,39.619,-77.7764,,Hickory Elementary School,0
4357982,High Ridge,US,P,PPL,39.13639,-76.87917,,High Ridge,0
4357125,Gwynns Falls Park,US,L,PRK,39.30205,-76.68303,,Gwynns Falls Park,0
4361566,Manokin Branch,US,H,STM,38.20707,-75.69298,,Manokin Branch,0
4361798,Martindale Park,US,L,PRK,39.30594,-76.45524,,Martindale Park,0
4358970,Industrial School for Girls (historical),US,S,SCH,39.34427,-76.65025,,Industrial School for Girls (historical),0
4363716,Newfoundland Creek,US,H,STM,38.3254,-75.91771,,Newfoundland Creek,0
4357148,Hagerstown Gospel Tabernacle,US,S,CH,39.62926,-77.73027,,Hagerstown Gospel Tabernacle,0
4357284,Hampstead Memorial Park,US,L,PRK,39.61844,-76.85553,,Hampstead Memorial Park,0
4363671,New Mount Camel Baptist Church,US,S,CH,39.30955,-76.6658,,New Mount Camel Baptist Church,0
4362422,Milburn Creek,US,H,BAY,38.16874,-76.4269,,Milburn Creek,0
4356720,Great Marsh Point,US,T,CAPE,38.58429,-76.07911,,Great Marsh Point,0
4357975,High Point,US,P,PPL,39.559,-76.42191,,High Point,0
4362397,Midland Post Office,US,S,PO,39.59064,-78.9503,,Midland Post Office,0
4357800,Herbert Run,US,H,STM,38.43707,-76.94053,,Herbert Run,0
4362748,Montgomery Woods,US,P,PPL,39.20927,-76.7333,,Montgomery Woods,0
4364777,Oyster Point,US,T,CAPE,38.05763,-76.33106,,Oyster Point,0
4357309,Hance Pond,US,H,LK,39.05056,-76.80079,,Hance Pond,0
4363424,Mutton Island (historical),US,T,ISL,39.71927,-76.23579,,Mutton Island (historical),0
4364572,Oraville Post Office (historical),US,S,PO,38.4179,-76.69496,,Oraville Post Office (historical),0
4360572,Level Terrace,US,P,PPL,39.57594,-76.20468,,Level Terrace,0
4356649,Grave Run,US,H,STM,39.65455,-76.77886,,Grave Run,0
4359458,Jigger Hill,US,T,MT,39.42816,-77.49721,,Jigger Hill,0
4356398,Good Shepherd School,US,S,SCH,39.56761,-76.06912,,Good Shepherd School,0
4357090,Gunpowder Baptist Church,US,S,CH,39.67621,-76.72497,,Gunpowder Baptist Church,0
4357368,Harbor Hills,US,P,PPL,38.4604,-76.58968,,Harbor Hills,0
4360417,Laurel Woods Elementary School,US,S,SCH,39.11761,-76.84164,,Laurel Woods Elementary School,0
4359193,Iron Point,US,T,CAPE,39.38094,-76.35857,,Iron Point,0
4359819,Kenwood,US,P,PPL,39.2715,-76.7108,,Kenwood,0
4358409,Holy Trinity Church,US,S,CH,38.68428,-76.17189,,Holy Trinity Church,0
4357991,Highfield-Cascade,US,P,PPL,39.71616,-77.48282,,Highfield-Cascade,1112
4357392,Hardesty Estates,US,P,PPL,38.93206,-76.6183,,Hardesty Estates,0
4358031,Highland Woods,US,P,PPL,39.60982,-77.54193,,Highland Woods,0
4360776,Little Conococheague Creek,US,H,STM,39.60415,-77.90931,,Little Conococheague Creek,0
4361907,Mason Springs School (historical),US,S,SCH,38.55373,-77.12859,,Mason Springs School (historical),0
4357818,Heritage Harbour,US,P,PPL,38.97622,-76.58996,,Heritage Harbour,0
4357862,Herring Landing,US,P,PPL,38.349,-75.11991,,Herring Landing,0
4355882,Gallant Acres,US,P,PPL,38.58762,-76.80747,,Gallant Acres,0
4362198,Mellwood Church of the Nazarene,US,S,CH,38.79428,-76.83469,,Mellwood Church of the Nazarene,0
4357626,Havre de Grace Marina,US,S,MAR,39.55539,-76.09189,,Havre de Grace Marina,0
4356637,Grasonville Elementary School,US,S,SCH,38.96213,-76.18706,,Grasonville Elementary School,0
4365255,Perryman Industrial Park,US,L,INDS,39.47233,-76.20079,,Perryman Industrial Park,0
4363650,New Jerusalem Church of God,US,S,CH,39.30955,-76.66914,,New Jerusalem Church of God,0
4359850,Keymar Post Office,US,S,PO,39.60788,-77.23609,,Keymar Post Office,0
4360485,Leatherwood,US,P,PPL,39.70982,-76.85303,,Leatherwood,0
4359413,Jennings,US,P,PPL,39.64647,-79.18253,,Jennings,113
4363436,Myersville,US,P,PPL,39.5051,-77.56638,,Myersville,1626
4357163,Haines Branch,US,H,STM,39.55955,-77.18276,,Haines Branch,0
4357871,Herrington Manor,US,P,PPL,39.45287,-79.4531,,Herrington Manor,0
4359412,Jenning Road Recreation Area,US,L,PRK,39.0815,-76.55857,,Jenning Road Recreation Area,0
4364616,Oriole Cemetery,US,S,CMTY,38.17318,-75.79743,,Oriole Cemetery,0
4359393,Jefferson View,US,P,PPL,39.3451,-77.56804,,Jefferson View,0
4360204,Lake Shore Elementary School,US,S,SCH,39.10618,-76.49364,,Lake Shore Elementary School,0
4358917,Indian Head,US,T,CLF,38.60512,-77.17554,,Indian Head,0
4361514,Main Chapel,US,S,CH,39.48261,-76.13301,,Main Chapel,0
4360866,Little Pine Lick Hollow,US,T,VAL,39.67842,-78.46724,,Little Pine Lick Hollow,0
4362241,Merlin Gut,US,H,INLT,37.97068,-76.01966,,Merlin Gut,0
4364159,Oak Dale,US,P,PPL,39.55427,-76.29246,,Oak Dale,0
4357535,Harrisville Farmettes,US,P,PPL,39.43594,-77.19276,,Harrisville Farmettes,0
4363468,Nannys Branch,US,H,STM,39.10233,-76.51246,,Nannys Branch,0
"4364729,Owings Mills Corporate Center,US,S,"""",39.40177,-76.77886,,Owings Mills Corporate Center,0"
4365348,Physicians Memorial Hospital,US,S,HSP,38.52957,-76.97247,,Physicians Memorial Hospital,0
4360920,Little Youghiogheny River Reservoir,US,H,RSV,39.42305,-79.30387,,Little Youghiogheny River Reservoir,0
4363363,Muddy Hook Cove,US,H,BAY,38.25957,-76.17327,,Muddy Hook Cove,0
4358057,Hill Road Park,US,L,PRK,38.909,-76.85581,,Hill Road Park,0
4364263,Oakleigh Elementary School,US,S,SCH,39.39374,-76.55254,,Oakleigh Elementary School,0
4360177,Lake Louise,US,H,RSV,39.68342,-79.22475,,Lake Louise,0
4365350,Piccowaxen Creek,US,H,STM,38.33068,-76.94414,,Piccowaxen Creek,0
4358186,Hoffman,US,P,PPL,39.5101,-77.27054,,Hoffman,0
4359402,Jenkins Memorial Church,US,S,CH,39.15955,-76.51468,,Jenkins Memorial Church,0
4359073,Interchange 30,US,R,RDJCT,39.01594,-77.01637,,Interchange 30,0
4364497,Olde Mill Estates,US,P,PPL,39.38261,-76.77414,,Olde Mill Estates,0
4365093,Pawnee Lake Hills,US,P,PPL,39.6665,-75.90133,,Pawnee Lake Hills,0
4357105,Gunpowder State Park,US,L,PRK,39.36261,-76.34246,,Gunpowder State Park,0
4357699,Head of Creek (historical),US,P,PPLQ,38.2529,-75.64687,,Head of Creek (historical),0
